Customer_ID,Annual_Income,Monthly_Inhand_Salary,Num_Bank_Accounts,Num_Credit_Card,Interest_Rate,Num_of_Loan,Type_of_Loan,Delay_from_due_date,Num_of_Delayed_Payment,Changed_Credit_Limit,Num_Credit_Inquiries,Credit_Mix,Outstanding_Debt,Credit_Utilization_Ratio,Credit_History_Age,Payment_of_Min_Amount,Total_EMI_per_month,Amount_invested_monthly,Payment_Behaviour,Monthly_Balance,snapshot_date
CUS_0x7a4d,105295.08,8854.59,2,3,7,4,"Personal Loan, Auto Loan, Not Specified, and Not Specified",6,0,10.02,6.0,Good,321.36,27.87301581835816,27 Years and 11 Months,No,178.3674403034312,296.5231897071777,Low_spent_Large_value_payments,680.5683699893913,2023-05-01
CUS_0x7a50,170374.76,14176.896666666667,5,2,5,3,"Student Loan, Mortgage Loan, and Home Equity Loan",13,8,2.98,1.0,_,179.42,33.39979718264062,18 Years and 2 Months,No,281.63145042133925,252.17019933069008,High_spent_Medium_value_payments,1133.8880169146375,2024-05-01
CUS_0x7a51,19740.04,1769.003333333333,4,6,4,2,"Debt Consolidation Loan, and Credit-Builder Loan",3,10,5.37,1.0,Good,1149.82,39.888243820657394,18 Years and 5 Months,No,26.49477978756625,75.20843026462774,!@9#%8,335.1971232811394,2024-11-01
CUS_0x7a53,8489.19,908.4325,6,10,20,6,"Personal Loan, Student Loan, Credit-Builder Loan, Payday Loan, Student Loan, and Credit-Builder Loan",23,19,25.25,13.0,_,3358.6,26.413435138425218,11 Years and 9 Months,Yes,26.42685604233018,83.73638455612506,Low_spent_Medium_value_payments,260.6800094015448,2024-12-01
CUS_0x7a56,38430.94,3279.578333333333,7,6,24,7,"Student Loan, Credit-Builder Loan, Personal Loan, Home Equity Loan, Home Equity Loan, Personal Loan, and Auto Loan",20,22,27.7,13.0,Bad,4948.46_,30.46379100593745,6 Years and 0 Months,Yes,142.81115238477238,244.1970777563261,Low_spent_Small_value_payments,230.9496031922349,2023-08-01
CUS_0x7a59,70802.28_,6073.19,7,5,15,0,,28,13,17.74,1.0,Standard,684.53,28.91777750139121,32 Years and 2 Months,Yes,0.0,__10000__,Low_spent_Medium_value_payments,327.4651230941097,2023-04-01
CUS_0x7a68,30638.28,2257.19,3,5,13,3,"Personal Loan, Home Equity Loan, and Credit-Builder Loan",13,17,12.41,8.0,Standard,670.13,35.94846821684085,20 Years and 9 Months,Yes,57.35981371150897,162.2277745164018,Low_spent_Small_value_payments,296.1314117720892,2023-08-01
CUS_0x7a6c,29265.3,2410.775,9,9,34,6,"Student Loan, Mortgage Loan, Not Specified, Personal Loan, Home Equity Loan, and Auto Loan",65,22,3.65,7.0,Bad,1465.62,28.186139361690444,19 Years and 9 Months,Yes,120.12274263091103,163.91313917173892,Low_spent_Small_value_payments,247.04161819735003,2024-04-01
CUS_0x7a6f,50774.91,4431.2425,6,7,23,7,"Payday Loan, Not Specified, Auto Loan, Payday Loan, Home Equity Loan, Debt Consolidation Loan, and Auto Loan",59,20,1.81,12.0,Bad,1265.83,32.77702063642732,19 Years and 10 Months,NM,290.50174371451067,49.16480372811339,High_spent_Medium_value_payments,353.457702557376,2023-02-01
CUS_0x7a73,17075.22,1538.9350000000004,7,6,23,5,"Credit-Builder Loan, Not Specified, Mortgage Loan, Payday Loan, and Personal Loan",26,18,22.67,11.0,Bad,3593.36,31.93514575980297,11 Years and 9 Months,NM,57.60755548793222,128.70136551941818,!@9#%8,257.5845789926496,2023-06-01
CUS_0x7a76,32795.94,2929.995000000001,3,5,1,3,"Student Loan, Home Equity Loan, and Personal Loan",7,7,1.5700000000000005,3.0,Good,725.14,29.442531140065068,23 Years and 4 Months,No,55.29188211276925,78.26968621392382,Low_spent_Large_value_payments,429.43793167330705,2025-01-01
CUS_0x7a77,32085.89,2460.8241666666668,4,6,14,5,"Payday Loan, Credit-Builder Loan, Payday Loan, Mortgage Loan, and Auto Loan",10,13,20.02,6.0,Standard,742.25,38.27866731224068,19 Years and 0 Months,Yes,84.06232163523586,85.11745102723239,High_spent_Medium_value_payments,326.9026440041985,2023-01-01
CUS_0x7a79,104367.21,8486.2675,6,5,19,1,Mortgage Loan,16,14,11.24,6.0,_,460.46,38.08585668069109,16 Years and 0 Months,No,83.34945904489105,539.2674562873249,High_spent_Small_value_payments,486.00983466778405,2023-06-01
CUS_0x7a7d,16297.34,1414.111666666667,4,10,22,-100,"Payday Loan, Credit-Builder Loan, Debt Consolidation Loan, and Debt Consolidation Loan",9,9,14.9,6.0,_,2509.06,25.158370907799817,19 Years and 4 Months,Yes,27.842162319324608,33.733358868818996,High_spent_Medium_value_payments,329.83564547852313,2023-04-01
CUS_0x7a7f,35707.45,3124.620833333333,8,4,5,3,"Mortgage Loan, Payday Loan, and Auto Loan",12,10,-2.14,8.0,Good,933.97,31.694127805358487,19 Years and 6 Months,No,75.50815553778726,65.74576287819211,High_spent_Small_value_payments,431.208164917354,2023-12-01
CUS_0x7a8,21663.61,1656.3008333333337,4,5,8,2,"Debt Consolidation Loan, and Mortgage Loan",12,10,3.64,5.0,Good,549.88,25.35732013370836,32 Years and 10 Months,No,32.716161226727195,23.81255270932797,High_spent_Large_value_payments,349.10136939727823,2024-01-01
CUS_0x7a84,33189.63,2688.8025,3,3,6,4,"Student Loan, Student Loan, Mortgage Loan, and Personal Loan",17,16,0.84,5.0,Standard,1101.15,26.823687661178173,16 Years and 8 Months,No,59.387531948473786,199.57995456131405,Low_spent_Small_value_payments,299.91276349021217,2023-01-01
CUS_0x7a8d,130232.25_,10750.6875,5,3,7,1,Credit-Builder Loan,6,6,4.05,3.0,Good,1077.66,37.15936344640097,19 Years and 4 Months,No,60.0397273187294,161.31074415165443,High_spent_Medium_value_payments,1103.7182785296163,2023-10-01
CUS_0x7a8e,42311.16,3759.93,4,5,11,1,Personal Loan,15,17,6.84,3.0,Standard,438.23,39.00149492218882,28 Years and 4 Months,No,24.883031695806896,206.68461245802726,High_spent_Small_value_payments,404.42535584616587,2023-12-01
CUS_0x7a91,22502.24,2120.1866666666665,6,7,12,5,"Not Specified, Not Specified, Not Specified, Credit-Builder Loan, and Debt Consolidation Loan",7,10,14.97,7.0,Standard,1202.86,35.76662593512621,13 Years and 10 Months,Yes,56.20728485418449,109.27274630866584,Low_spent_Small_value_payments,336.53863550381635,2024-12-01
CUS_0x7a96,24424.7,2051.3916666666664,8,5,7,0,,24,11,6.01,3.0,Standard,626.57,41.621925308210585,22 Years and 9 Months,Yes,0.0,198.73751227870858,!@9#%8,364.51833712960763,2023-04-01
CUS_0x7a9f,62848.74000000001,4980.395,10,6,20,6,"Home Equity Loan, Credit-Builder Loan, Debt Consolidation Loan, Auto Loan, Mortgage Loan, and Not Specified",29,20,17.8,10.0,Bad,4623.69,38.13912425200952,3 Years and 0 Months,Yes,240.2198053767979,414.6596173892009,Low_spent_Small_value_payments,133.16007723400128,2024-05-01
CUS_0x7aa8,14383.03,1109.5858333333333,8,10,29,5,"Student Loan, Payday Loan, Debt Consolidation Loan, Student Loan, and Credit-Builder Loan",50,24,8.03,7.0,Bad,2350.45,28.20275771160193,12 Years and 0 Months,Yes,51.36447606715608,94.3625855994396,Low_spent_Large_value_payments,235.23152166673762,2024-09-01
CUS_0x7aa9,60287.61,4712.69251657428,10,9,33,6,"Mortgage Loan, Credit-Builder Loan, Mortgage Loan, Auto Loan, Home Equity Loan, and Student Loan",36,27,9.71,10.0,_,2411.02,40.48085685825825,13 Years and 5 Months,Yes,663.6382548398535,116.35769533849,High_spent_Small_value_payments,479.5757832473774,2023-11-01
CUS_0x7aaa,58346.36,4616.196666666667,7,7,28,6,"Student Loan, Payday Loan, Debt Consolidation Loan, Personal Loan, Home Equity Loan, and Payday Loan",28,19,19.22,11.0,Bad,3534.9,38.33892097088657,7 Years and 8 Months,Yes,229.91579212769972,118.10389504507505,High_spent_Large_value_payments,353.5999794938919,2023-11-01
CUS_0x7aad,30696.33,2617.0275,2,3,8,2,"Home Equity Loan, and Student Loan",8,10,7.75,4.0,Good,1428.84,25.49180216497526,17 Years and 9 Months,No,27.44815384531412,102.05500379882601,Low_spent_Small_value_payments,422.1995923558599,2025-01-01
CUS_0x7aae,60860.10000000001,4803.675,8,6,30,2,"Not Specified, and Mortgage Loan",4,11_,17.09,10.0,Standard,2635.35,29.68213622642385,10 Years and 2 Months,Yes,94.2466623861492,205.37173764736144,Low_spent_Medium_value_payments,460.7490999664894,2024-03-01
CUS_0x7ab1,23520.69,1746.0575,7,7,6,7,"Auto Loan, Student Loan, Mortgage Loan, Payday Loan, Personal Loan, Debt Consolidation Loan, and Payday Loan",31,10,8.21,6.0,Standard,1235.31,40.41498531519886,10 Years and 4 Months,Yes,85.3745913430977,33.706226043954906,High_spent_Large_value_payments,295.5249326129474,2023-04-01
CUS_0x7ab3,8317.345,678.1120833333333,3,5,9,2,"Credit-Builder Loan, and Personal Loan",19,20,19.59,10.0,Standard,457.13,31.80063081159002,19 Years and 4 Months,Yes,11.468958466490204,76.19212478328693,Low_spent_Small_value_payments,270.1501250835562,2023-12-01
CUS_0x7ab6,42252.7_,3007.4906235681683,6,6,13,4,"Mortgage Loan, Student Loan, Personal Loan, and Personal Loan",6,20_,7.69,9.0,Standard,718.36,36.4509006855952,28 Years and 9 Months,NM,492.6175913094423,101.36402757950287,High_spent_Medium_value_payments,367.69192420955284,2023-08-01
CUS_0x7aba,31136.8,2612.733333333333,4,7,18,4,"Student Loan, Mortgage Loan, Credit-Builder Loan, and Not Specified",7,17,13.73,10.0,Standard,930.08,28.96232398065151,32 Years and 6 Months,NM,88.99986635569869,126.7239958888019,High_spent_Small_value_payments,305.5494710888327,2023-05-01
CUS_0x7ac7,10457.88,688.4899999999999,6,8,29,8,"Not Specified, Personal Loan, Home Equity Loan, Payday Loan, Auto Loan, Student Loan, Payday Loan, and Credit-Builder Loan",35,16,6.9,562.0,Bad,1286.8,29.33630285978007,13 Years and 2 Months,Yes,68.54844529224256,80.60213784667107,Low_spent_Small_value_payments,209.6984168610864,2023-08-01
CUS_0x7ac9,10462.585,893.8820833333333,4,6,5,4,"Payday Loan, Payday Loan, Credit-Builder Loan, and Payday Loan",7,18,20.64,4.0,_,2057.65,36.52010400898097,12 Years and 5 Months,Yes,27.46489100873508,60.45315989361123,Low_spent_Small_value_payments,291.47015743098706,2024-04-01
CUS_0x7ace,124847.49,10225.9575,4,5,1,0,,12,10,11.09,2.0,Good,75.19,32.72412102002039,19 Years and 11 Months,No,0.0,554.837738947509,Low_spent_Large_value_payments,737.758011052491,2023-10-01
CUS_0x7ad4,130523.64_,9571.97526926675,6,5,11,1,Auto Loan,4,9,12.36,13.0,_,481.33,39.30982845618384,18 Years and 2 Months,Yes,1165.2346688575228,777.5179107270895,Low_spent_Medium_value_payments,470.33915114863663,2023-04-01
CUS_0x7ad7,17728.55,1565.3791666666666,3,6,12,7,"Auto Loan, Auto Loan, Payday Loan, Credit-Builder Loan, Auto Loan, Mortgage Loan, and Personal Loan",23,15,15.91,6.0,Standard,1493.28,23.680638310838088,7 Years and 10 Months,Yes,63.72201053671426,108.05997315858444,Low_spent_Small_value_payments,274.755932971368,2023-06-01
CUS_0x7ad8,8079.46,423.2883333333333,7,7,23,5,"Mortgage Loan, Mortgage Loan, Auto Loan, Student Loan, and Debt Consolidation Loan",24,18,11.76,13.0,Standard,1515.52,38.2912746512313,13 Years and 9 Months,Yes,25.58542634687369,25.15980542157125,Low_spent_Medium_value_payments,271.5836015648884,2023-09-01
CUS_0x7ad9,69082.12,5567.843333333332,3,3,33,3,"Credit-Builder Loan, Not Specified, and Debt Consolidation Loan",11,13,16.08,6.0,Standard,1467.48,29.129781430993408,11 Years and 4 Months,Yes,119.4617547662783,584.8481609450757,Low_spent_Small_value_payments,142.47441762197926,2024-01-01
CUS_0x7ae,87714.58_,7483.548333333332,3,7,11,4,"Credit-Builder Loan, Payday Loan, Not Specified, and Debt Consolidation Loan",15,7,3.97,4.0,_,53.4,24.00143071968589,16 Years and 9 Months,No,263.655490992143,629.3056771720878,Low_spent_Medium_value_payments,135.39366516910252,2024-03-01
CUS_0x7ae1,23939.93,2156.9941666666664,6,3,6,1,Not Specified,30,15,6.39,2.0,Standard,457.78,28.060898255556157,22 Years and 0 Months,No,39675.0,52.5446381193927,Low_spent_Large_value_payments,419.3680785768132,2025-01-01
CUS_0x7ae4,54072.94,4700.078333333334,6,6,12,3,"Home Equity Loan, Credit-Builder Loan, and Home Equity Loan",15,12,7.33,2.0,Standard,1388.27,28.716182028491048,33 Years and 0 Months,No,72.89893779378055,187.89904268849529,Low_spent_Medium_value_payments,489.2098528510577,2024-04-01
CUS_0x7ae7,18235.61_,1313.6341666666667,8,6,9,2,"Personal Loan, and Payday Loan",24,15,14.29,9.0,Standard,1259.92,24.251097133660327,10 Years and 3 Months,Yes,22.99100814982672,59.2325281621957,High_spent_Small_value_payments,309.1398803546442,2024-02-01
CUS_0x7ae9,20611.96,1444.6633333333332,7,3,23,3,"Auto Loan, Not Specified, and Mortgage Loan",20,9,11.23,11.0,Standard,1948.98,38.12698812764528,11 Years and 10 Months,Yes,50.214728167512256,167.45545003103925,Low_spent_Small_value_payments,216.79615513478183,2024-02-01
CUS_0x7aec,104722.71_,8974.8925,3,4,19,5,"Mortgage Loan, Not Specified, Credit-Builder Loan, Not Specified, and Auto Loan",29,12,16.51,10.0,_,1262.11,33.256661324248704,12 Years and 8 Months,Yes,227.28230461412937,599.5792202884553,Low_spent_Large_value_payments,340.62772509741563,2024-06-01
CUS_0x7af7,141025.92,12004.160000000002,5,5,10,1,Mortgage Loan,10,13,4.32,4.0,Good,843.59,29.86986136258596,30 Years and 11 Months,No,117.5147098890878,711.9211041688787,Low_spent_Medium_value_payments,650.9801859420338,2025-01-01
CUS_0x7af8,33891.6,3122.3,8,10,24,6,"Mortgage Loan, Debt Consolidation Loan, Credit-Builder Loan, Mortgage Loan, Home Equity Loan, and Debt Consolidation Loan",38,18_,28.46,12.0,Bad,3829.12,26.34141207452508,12 Years and 2 Months,Yes,85.64964244438245,291.0974482632022,Low_spent_Small_value_payments,225.4829092924154,2023-12-01
CUS_0x7afc,35417.27,2789.439166666666,0,3,3,2,"Personal Loan, and Auto Loan",5,3,7.8,3.0,Good,364.57,38.61369850620357,26 Years and 6 Months,No,39.7703646344823,112.37067163565428,High_spent_Small_value_payments,386.80288039653016,2023-05-01
CUS_0x7b0,57626.34,4906.733879333267,3,5,4,3,"Not Specified, Payday Loan, and Auto Loan",5,2,9.93,2.0,Good,85.85,35.733743013517795,23 Years and 6 Months,No,259.8403815171133,__10000__,High_spent_Small_value_payments,417.28312740541963,2024-10-01
CUS_0x7b09,24148.54,1780.378333333333,4,4,14,4_,"Credit-Builder Loan, Payday Loan, Mortgage Loan, and Not Specified",24,15,3.03,5.0,_,157.98,39.76217737315287,22 Years and 0 Months,No,72.79827942994238,48.951614930406926,High_spent_Small_value_payments,316.287938972984,2024-06-01
CUS_0x7b14,13966.77,943.30168134496,3,7,3,3,"Mortgage Loan, Student Loan, and Payday Loan",7,15,7.44,3.0,_,412.48,34.97837251656186,28 Years and 11 Months,No,127.44773819759315,38.753704546128375,Low_spent_Medium_value_payments,312.18412591131863,2024-01-01
CUS_0x7b15,13065.87,1359.8225,5,6,13,2,"Personal Loan, and Personal Loan",14,11,1.72,5.0,Standard,1203.17,38.39786633909924,22 Years and 4 Months,NM,16.03971007504952,118.4836211606767,Low_spent_Large_value_payments,267.2544623210833,2024-06-01
CUS_0x7b1c,121466.8,10148.233333333334,0,7,8,2,"Personal Loan, and Student Loan",2,12,2.1,2.0,Good,475.07,38.46529630124078,30 Years and 10 Months,No,178.19587372014968,150.79191824120898,High_spent_Medium_value_payments,935.8355413719746,2024-02-01
CUS_0x7b23,36850.65,3266.8875000000007,6,3,19,3,"Credit-Builder Loan, Credit-Builder Loan, and Personal Loan",13,14,10.77,0.0,Standard,420.06,28.243289048302607,26 Years and 2 Months,Yes,52.51752166257032,188.26329748540587,!@9#%8,412.9864338694297,2024-06-01
CUS_0x7b27,57858.3_,4868.525,6,6,25,5,"Mortgage Loan, Home Equity Loan, Not Specified, Debt Consolidation Loan, and Mortgage Loan",21,21,19.39,9.0,Standard,2298.46,29.61275991386329,10 Years and 0 Months,Yes,226.7060075164017,304.4367754105746,Low_spent_Large_value_payments,225.7097170730236,2023-06-01
CUS_0x7b2b,79631.28,6459.94,6,7,23,6,"Student Loan, Auto Loan, Mortgage Loan, Credit-Builder Loan, Payday Loan, and Credit-Builder Loan",17,19,7.37,11.0,Bad,2692.66,37.4721816866795,15 Years and 9 Months,Yes,289.47121296244643,195.62321340264458,Low_spent_Medium_value_payments,440.8995736349089,2024-07-01
CUS_0x7b2c,92091.87,7842.322499999998,5,4,8,1_,Not Specified,13,5,_,0.0,_,637.18,33.26301516406454,26 Years and 0 Months,No,49.00809679846756,110.51166561207764,High_spent_Large_value_payments,864.7124875894548,2024-10-01
CUS_0x7b2d,83181.88,6773.823333333334,3,4,5,3,"Auto Loan, Personal Loan, and Payday Loan",12,0,_,0.0,Good,353.65,34.592773251098144,21 Years and 8 Months,NM,173.8173879830774,245.96678394437612,High_spent_Medium_value_payments,507.59816140588,2023-04-01
CUS_0x7b2f,16114.17,1160.8475,3,6,13,2,"Student Loan, and Credit-Builder Loan",24,15,14.99,11.0,Standard,1246.74,27.88638674054876,19 Years and 9 Months,Yes,25.779887116455583,151.1781713421974,Low_spent_Small_value_payments,229.12669154134704,2023-09-01
CUS_0x7b3,20121.97,1646.8308333333334,8,6,20,9,"Personal Loan, Home Equity Loan, Mortgage Loan, Payday Loan, Payday Loan, Home Equity Loan, Auto Loan, Auto Loan, and Student Loan",32,25,22.36,11.0,Bad,4901.87,36.46205728205968,9 Years and 3 Months,Yes,121.51962961751516,162.2322142719078,Low_spent_Small_value_payments,170.9312394439104,2024-08-01
CUS_0x7b30,10977.79_,1110.8158333333336,6,3,15,0,,3,15,18.07,6.0,Standard,1457.57,33.11935146093962,24 Years and 0 Months,Yes,0.0,28.892243468310088,Low_spent_Large_value_payments,352.18933986502327,2024-05-01
CUS_0x7b31,47195.19,3749.9325,9,5,15,7,"Student Loan, Auto Loan, Payday Loan, Personal Loan, Home Equity Loan, Mortgage Loan, and Credit-Builder Loan",60,25,25.86,9.0,_,2729.04,37.65748708269744,3 Years and 10 Months,Yes,178.7482327590911,47.56053836551363,High_spent_Medium_value_payments,398.68447887539526,2023-01-01
CUS_0x7b32,56455.35000000001,4511.6125,9,9,20,9,"Credit-Builder Loan, Personal Loan, Payday Loan, Payday Loan, Debt Consolidation Loan, Not Specified, Student Loan, Mortgage Loan, and Auto Loan",29,24,22.15,12.0,Bad,4468.81,36.43988519229791,6 Years and 5 Months,Yes,415.6072332786076,129.3271179690682,!@9#%8,156.22689875232422,2024-03-01
CUS_0x7b38,101696.19,8432.6825,5,7,10,-100,"Not Specified, and Student Loan",30,18,7.53,1.0,Standard,545.89,29.75716329902729,27 Years and 2 Months,NM,6626.0,206.66782069903599,High_spent_Large_value_payments,764.6239173352252,2023-12-01
CUS_0x7b39,94739.7,6765.09323400768,3,7,3,1,Personal Loan,15,4,6.14,1.0,Good,1413.38,36.83830699902661,28 Years and 3 Months,No,1146.7705860814528,68.20823100252329,High_spent_Large_value_payments,882.800448908346,2024-08-01
CUS_0x7b3a,14276.64,1397.72,7,8,18,7,"Auto Loan, Home Equity Loan, Debt Consolidation Loan, Payday Loan, Home Equity Loan, Student Loan, and Personal Loan",43,18,_,7.0,Bad,4400.77,37.84903562200406,13 Years and 4 Months,Yes,51.69662378612414,18.95428348301004,!@9#%8,319.1210927308658,2024-02-01
CUS_0x7b3c,44386.47,3703.8725,10,6,26,9,"Payday Loan, Payday Loan, Debt Consolidation Loan, Not Specified, Not Specified, Debt Consolidation Loan, Payday Loan, Credit-Builder Loan, and Auto Loan",38,25,11.95,12.0,_,1275.46,30.27410217180387,9 Years and 6 Months,Yes,298.8485302847755,105.85414524349329,High_spent_Medium_value_payments,215.6845744717312,2024-04-01
CUS_0x7b40,46390.56,3851.88,10,5,22,5,"Not Specified, Debt Consolidation Loan, Debt Consolidation Loan, Personal Loan, and Credit-Builder Loan",16,17,29.72,10.0,Bad,3766.41,37.86399734384866,5 Years and 6 Months,NM,102.01292200026658,32.550133466307614,!@9#%8,490.62494453342583,2024-04-01
CUS_0x7b47,98638.16_,7711.299702715282,6,1215,14,5,"Payday Loan, Mortgage Loan, Credit-Builder Loan, Student Loan, and Not Specified",21,14_,12.85,11.0,Standard,1475.05,27.756458858564766,17 Years and 8 Months,Yes,662.9654286985162,504.78033035644546,!@9#%8,197.4858715630896,2024-01-01
CUS_0x7b4b,17235.88,1450.3233333333335,10,5,18,3,"Debt Consolidation Loan, Not Specified, and Home Equity Loan",52,20_,10.56,12.0,Standard,1971.68,37.73097512198161,20 Years and 2 Months,Yes,30.291558273397587,133.54055655530848,Low_spent_Small_value_payments,271.2002185046273,2025-01-01
CUS_0x7b5,64249.44,5428.12,7,7,24,7,"Auto Loan, Auto Loan, Debt Consolidation Loan, Payday Loan, Mortgage Loan, Credit-Builder Loan, and Auto Loan",28,13,12.78,11.0,Standard,1450.31,34.466149877158045,14 Years and 3 Months,Yes,229.4802377164356,455.6525875765825,Low_spent_Medium_value_payments,137.679174706982,2023-11-01
CUS_0x7b52,14387.47,981.9558333333332,7,7,17,8,"Debt Consolidation Loan, Personal Loan, Payday Loan, Personal Loan, Mortgage Loan, Personal Loan, Not Specified, and Home Equity Loan",34,21,20.13,8.0,Bad,4335.68,26.142112194945103,14 Years and 3 Months,Yes,80.33755405850793,47.07698738744497,Low_spent_Medium_value_payments,250.7810418873804,2023-01-01
CUS_0x7b58,172510.48,14464.873333333337,5,5,6,-100,Auto Loan,15,8,-2.65,3.0,Good,810.8,42.7032704445208,16 Years and 4 Months,No,82.59172081588333,606.7252648244114,Low_spent_Large_value_payments,1027.1703476930388,2023-02-01
CUS_0x7b5a,78133.6,6636.133333333334,5,7,17,-100,"Debt Consolidation Loan, Payday Loan, Auto Loan, and Personal Loan",7,8,12.88,6.0,Standard,1055.06,41.09849800566701,14 Years and 9 Months,Yes,172.48911225898485,83.95356917341138,High_spent_Large_value_payments,647.1706519009373,2023-11-01
CUS_0x7b6,82988.08,7100.673333333332,4,4,10,3,"Mortgage Loan, Auto Loan, and Mortgage Loan",24,787,15.52,8.0,Standard,1036.93,38.45876590774879,18 Years and 9 Months,Yes,182.4249205556441,114.9656739456929,High_spent_Large_value_payments,652.6767388319962,2024-06-01
CUS_0x7b61,18216.63,1319.0525,7,9,18,9,"Mortgage Loan, Debt Consolidation Loan, Payday Loan, Mortgage Loan, Home Equity Loan, Mortgage Loan, Credit-Builder Loan, Credit-Builder Loan, and Credit-Builder Loan",40,15,15.69,8.0,Bad,3254.51,39.34684386262705,4 Years and 8 Months,Yes,105.64760729138594,__10000__,!@9#%8,230.00512577846496,2024-04-01
CUS_0x7b62,13848.89_,1152.0741666666663,4,4,18,2,"Mortgage Loan, and Debt Consolidation Loan",20,10,5.77,2.0,Standard,65.12,29.421015800980907,26 Years and 11 Months,No,12.663444699649837,70.14565350238297,Low_spent_Small_value_payments,322.3983184646338,2024-03-01
CUS_0x7b64,58137.44,4578.786666666667,10,8,26,3,"Payday Loan, Debt Consolidation Loan, and Payday Loan",62,21,17.44,13.0,_,2071.87,33.686507505575534,13 Years and 5 Months,Yes,139.91121232636988,463.0288356723467,Low_spent_Small_value_payments,144.93861866795015,2024-09-01
CUS_0x7b65,8968.555,880.3795833333335,10,8,30,8,"Credit-Builder Loan, Auto Loan, Mortgage Loan, Not Specified, Mortgage Loan, Personal Loan, Debt Consolidation Loan, and Credit-Builder Loan",58,19,24.83,12.0,Bad,2502.86,26.55246729273076,11 Years and 10 Months,Yes,57.07883301994548,61.638889841857186,Low_spent_Small_value_payments,259.3202354715307,2024-02-01
CUS_0x7b66,57683.19_,4729.9325,7,10,16,6,"Debt Consolidation Loan, Student Loan, Not Specified, Personal Loan, Student Loan, and Student Loan",42,18,3.31,12.0,Bad,2188.22,28.86267624973589,13 Years and 0 Months,Yes,250.0816702834513,190.4032873603616,High_spent_Medium_value_payments,282.50829235618716,2023-06-01
CUS_0x7b72,9754.75,526.8958333333334,7,6,21,6,"Payday Loan, Payday Loan, Home Equity Loan, Home Equity Loan, Home Equity Loan, and Credit-Builder Loan",28,16,16.11,10.0,Bad,4074.72,26.85888673127353,4 Years and 0 Months,Yes,42.73230601419176,18.867997797716466,High_spent_Small_value_payments,251.08927952142508,2023-04-01
CUS_0x7b75,8759.74,812.9783333333335,6,7,19,-100,"Payday Loan, Auto Loan, Debt Consolidation Loan, Payday Loan, Home Equity Loan, Credit-Builder Loan, Credit-Builder Loan, and Home Equity Loan",17,23,23.37,6.0,Bad,4094.24,29.97271386385881,12 Years and 6 Months,Yes,43.495717726913966,101.1508372188725,Low_spent_Small_value_payments,226.65127838754688,2024-06-01
CUS_0x7b79,73180.20000000001,6146.350000000001,4,5,20,1,Debt Consolidation Loan,30,10,9.98,3.0,Standard,59.55,35.761252496684754,28 Years and 0 Months,No,38.52937703508513,112.85886528262836,High_spent_Medium_value_payments,713.2467576822867,2024-11-01
CUS_0x7b7a,77930.28,6504.19,8,8,25,7_,"Personal Loan, Mortgage Loan, Student Loan, Debt Consolidation Loan, Mortgage Loan, Home Equity Loan, and Not Specified",45,22,0.64,10.0,Bad,1597.7,35.14309261672948,11 Years and 3 Months,Yes,449.50572365736986,95.90317008699623,High_spent_Medium_value_payments,355.01010625563384,2024-11-01
CUS_0x7b8a,16232.14,1496.678333333333,5,7,25,2,"Personal Loan, and Auto Loan",22,19,19.15,12.0,Standard,2446.43,36.345592305227214,6 Years and 2 Months,Yes,14.977683452393528,160.20018758904766,Low_spent_Small_value_payments,229.03211744423993,2023-04-01
CUS_0x7b8c,116623.44,9836.62,5,4,9,0,,3,10,3.67,6.0,Good,1198.03,27.424333547266144,30 Years and 10 Months,No,0.0,538.7147175152187,Low_spent_Small_value_payments,734.9472824847815,2024-07-01
CUS_0x7b90,65588.1,4813.717402541748,7,4,11,3,"Not Specified, Mortgage Loan, and Credit-Builder Loan",18,20_,_,0.0,Good,1292.14,24.102129671625537,31 Years and 3 Months,No,609.0231125546603,485.4374406758539,Low_spent_Large_value_payments,203.56454422773785,2023-01-01
CUS_0x7b94,107427.99,8868.3325,8,3,20,1,Not Specified,22,17,5.76,9.0,Standard,1124.02,38.17590127360375,32 Years and 1 Months,No,55.65910096545989,152.5520616470583,High_spent_Large_value_payments,918.622087387482,2024-07-01
CUS_0x7b97,30760.15,2639.3458333333333,4,1005,7,3,"Auto Loan, Personal Loan, and Mortgage Loan",28,10,11.5,6.0,_,143.92,28.94118389574136,27 Years and 8 Months,No,41.125297977847545,54.683150428917344,High_spent_Medium_value_payments,418.1261349265685,2023-02-01
CUS_0x7b9d,16229.86,1216.4883333333337,7,5,28,6,"Personal Loan, Home Equity Loan, Credit-Builder Loan, Not Specified, Home Equity Loan, and Personal Loan",48,25,19.58,9.0,_,3138.55,26.86381719531853,11 Years and 2 Months,NM,64.06840948225809,148.81375392605958,Low_spent_Small_value_payments,198.7666699250157,2024-08-01
CUS_0x7ba0,39284.17,3072.6808333333333,4,1,3,-100,Not Specified,18,2,10.29,4.0,Good,1274.85,25.89106141695912,16 Years and 0 Months,No,21.46038346571472,392.237944485725,Low_spent_Small_value_payments,183.56975538189369,2023-10-01
CUS_0x7ba5,53266.23,4310.8525,4,6,16,4,"Student Loan, Student Loan, Not Specified, and Payday Loan",17,20,9.62,6.0,Standard,1988.24,41.54680782603732,9 Years and 11 Months,Yes,176.3947605622812,74.6412447217693,High_spent_Medium_value_payments,430.0492447159496,2023-07-01
